,날짜,행정구역,항목,미세먼지배출량
1803,2010,충청북도,생산공정,78552.0
1804,2010,충청북도,도로이동오염원,956007.0
1805,2010,충청북도,비도로이동오염원,449202.0
1806,2010,충청북도,폐기물처리,11952.0
1807,2010,충청북도,기타 면오염원,8758.0
1808,2010,충청남도,배출원대분류 합계,4445969.0
1809,2010,충청남도,에너지산업 연소,1163265.0
1810,2010,충청남도,비산업 연소,154049.0
1811,2010,충청남도,제조업 연소,197392.0
1812,2010,충청남도,생산공정,624699.0
1813,2010,충청남도,도로이동오염원,1237149.0
1814,2010,충청남도,비도로이동오염원,1041668.0
1815,2010,충청남도,폐기물처리,9458.0
1816,2010,충청남도,기타 면오염원,18289.0
1817,2010,전라북도,배출원대분류 합계,3925211.0
1818,2010,전라북도,에너지산업 연소,30059.0
1819,2010,전라북도,비산업 연소,154202.0
1820,2010,전라북도,제조업 연소,2189726.0
1821,2010,전라북도,생산공정,44512.0
1822,2010,전라북도,도로이동오염원,872602.0
1823,2010,전라북도,비도로이동오염원,605363.0
1824,2010,전라북도,폐기물처리,18498.0
1825,2010,전라북도,기타 면오염원,10249.0
1826,2010,전라남도,배출원대분류 합계,24085449.0
1827,2010,전라남도,에너지산업 연소,234773.0
1828,2010,전라남도,비산업 연소,176448.0
1829,2010,전라남도,제조업 연소,18049737.0
1830,2010,전라남도,생산공정,2673779.0
1831,2010,전라남도,도로이동오염원,975874.0
1832,2010,전라남도,비도로이동오염원,1954683.0
1833,2010,전라남도,폐기물처리,8278.0
1834,2010,전라남도,기타 면오염원,11877.0
1835,2010,경상북도,배출원대분류 합계,15848145.0
1836,2010,경상북도,에너지산업 연소,16810.0
1837,2010,경상북도,비산업 연소,313559.0
1838,2010,경상북도,제조업 연소,10978822.0
1839,2010,경상북도,생산공정,1621113.0
1840,2010,경상북도,도로이동오염원,1601555.0
1841,2010,경상북도,비도로이동오염원,1277784.0
1842,2010,경상북도,폐기물처리,7599.0
1843,2010,경상북도,기타 면오염원,30903.0
1844,2010,경상남도,배출원대분류 합계,3244278.0
1845,2010,경상남도,에너지산업 연소,464826.0
1846,2010,경상남도,비산업 연소,148749.0
1847,2010,경상남도,제조업 연소,221231.0
1848,2010,경상남도,생산공정,60518.0
1849,2010,경상남도,도로이동오염원,1515863.0
1850,2010,경상남도,비도로이동오염원,794556.0
1851,2010,경상남도,폐기물처리,17097.0
1852,2010,경상남도,기타 면오염원,21438.0
1853,2010,제주특별자치도,배출원대분류 합계,456172.0
1854,2010,제주특별자치도,에너지산업 연소,31405.0
1855,2010,제주특별자치도,비산업 연소,69287.0
1856,2010,제주특별자치도,제조업 연소,1199.0
1857,2010,제주특별자치도,생산공정,167.0
1858,2010,제주특별자치도,도로이동오염원,149646.0
1859,2010,제주특별자치도,비도로이동오염원,198391.0
1860,2010,제주특별자치도,폐기물처리,1887.0
1861,2010,제주특별자치도,기타 면오염원,4191.0
1862,2010,수도권,배출원대분류 합계,10625092.0
1863,2010,수도권,에너지산업 연소,536720.0
1864,2010,수도권,비산업 연소,548171.0
1865,2010,수도권,제조업 연소,847363.0
1866,2010,수도권,생산공정,268722.0
1867,2010,수도권,도로이동오염원,5112754.0
1868,2010,수도권,비도로이동오염원,3146896.0
1869,2010,수도권,폐기물처리,59218.0
1870,2010,수도권,기타 면오염원,105248.0
1871,2010,수도권 대기관리권역,배출원대분류 합계,9519779.0
1872,2010,수도권 대기관리권역,에너지산업 연소,536720.0
1873,2010,수도권 대기관리권역,비산업 연소,518642.0
1874,2010,수도권 대기관리권역,제조업 연소,712548.0
1875,2010,수도권 대기관리권역,생산공정,211244.0
1876,2010,수도권 대기관리권역,도로이동오염원,4511282.0
1877,2010,수도권 대기관리권역,비도로이동오염원,2881353.0
1878,2010,수도권 대기관리권역,폐기물처리,57814.0
1879,2010,수도권 대기관리권역,기타 면오염원,90176.0
1880,2011,전국,배출원대분류 합계,131176264.0
1881,2011,전국,에너지산업 연소,4546344.0
1882,2011,전국,비산업 연소,2213323.0
1883,2011,전국,제조업 연소,89463396.0
1884,2011,전국,생산공정,7393541.0
1885,2011,전국,도로이동오염원,13030196.0
1886,2011,전국,비도로이동오염원,13901132.0
1887,2011,전국,폐기물처리,241935.0
1888,2011,전국,기타 면오염원,386396.0
1889,2011,서울특별시,배출원대분류 합계,1742412.0
1890,2011,서울특별시,에너지산업 연소,12506.0
1891,2011,서울특별시,비산업 연소,239704.0
1892,2011,서울특별시,제조업 연소,1281.0
1893,2011,서울특별시,도로이동오염원,855981.0
1894,2011,서울특별시,비도로이동오염원,586314.0
1895,2011,서울특별시,폐기물처리,12797.0
1896,2011,서울특별시,기타 면오염원,33831.0
1897,2011,부산광역시,배출원대분류 합계,3147418.0
1898,2011,부산광역시,에너지산업 연소,81661.0
1899,2011,부산광역시,비산업 연소,177130.0
1900,2011,부산광역시,제조업 연소,100102.0
1901,2011,부산광역시,생산공정,27847.0
1902,2011,부산광역시,도로이동오염원,507236.0
1903,2011,부산광역시,비도로이동오염원,2221671.0
1904,2011,부산광역시,폐기물처리,6697.0
1905,2011,부산광역시,기타 면오염원,25075.0
1906,2011,대구광역시,배출원대분류 합계,1240074.0
1907,2011,대구광역시,에너지산업 연소,34880.0
1908,2011,대구광역시,비산업 연소,88503.0
1909,2011,대구광역시,제조업 연소,408693.0
1910,2011,대구광역시,생산공정,1511.0
1911,2011,대구광역시,도로이동오염원,534988.0
1912,2011,대구광역시,비도로이동오염원,151612.0
1913,2011,대구광역시,폐기물처리,7693.0
1914,2011,대구광역시,기타 면오염원,12194.0
1915,2011,인천광역시,배출원대분류 합계,2252258.0
1916,2011,인천광역시,에너지산업 연소,490675.0
1917,2011,인천광역시,비산업 연소,54751.0
1918,2011,인천광역시,제조업 연소,400120.0
1919,2011,인천광역시,생산공정,178857.0
1920,2011,인천광역시,도로이동오염원,400310.0
1921,2011,인천광역시,비도로이동오염원,705406.0
1922,2011,인천광역시,폐기물처리,10804.0
1923,2011,인천광역시,기타 면오염원,11335.0
1924,2011,광주광역시,배출원대분류 합계,435988.0
1925,2011,광주광역시,에너지산업 연소,2435.0
1926,2011,광주광역시,비산업 연소,69749.0
1927,2011,광주광역시,제조업 연소,1957.0
1928,2011,광주광역시,생산공정,588.0
1929,2011,광주광역시,도로이동오염원,224028.0
1930,2011,광주광역시,비도로이동오염원,127376.0
1931,2011,광주광역시,폐기물처리,2263.0
1932,2011,광주광역시,기타 면오염원,7592.0
1933,2011,대전광역시,배출원대분류 합계,594323.0
1934,2011,대전광역시,에너지산업 연소,3653.0
1935,2011,대전광역시,비산업 연소,75256.0
1936,2011,대전광역시,제조업 연소,1260.0
1937,2011,대전광역시,생산공정,612.0
1938,2011,대전광역시,도로이동오염원,280506.0
1939,2011,대전광역시,비도로이동오염원,220374.0
1940,2011,대전광역시,폐기물처리,4366.0
1941,2011,대전광역시,기타 면오염원,8296.0
1942,2011,울산광역시,배출원대분류 합계,3085233.0
1943,2011,울산광역시,에너지산업 연소,157353.0
1944,2011,울산광역시,비산업 연소,38132.0
1945,2011,울산광역시,제조업 연소,553075.0
1946,2011,울산광역시,생산공정,984477.0
1947,2011,울산광역시,도로이동오염원,303111.0
1948,2011,울산광역시,비도로이동오염원,1023809.0
1949,2011,울산광역시,폐기물처리,16168.0
1950,2011,울산광역시,기타 면오염원,9108.0
1951,2011,경기도,배출원대분류 합계,5834489.0
1952,2011,경기도,에너지산업 연소,158251.0
1953,2011,경기도,비산업 연소,233302.0
1954,2011,경기도,제조업 연소,511152.0
1955,2011,경기도,생산공정,78765.0
1956,2011,경기도,도로이동오염원,2866256.0
1957,2011,경기도,비도로이동오염원,1875377.0
1958,2011,경기도,폐기물처리,50204.0
1959,2011,경기도,기타 면오염원,61182.0
1960,2011,강원도,배출원대분류 합계,46124596.0
1961,2011,강원도,에너지산업 연소,78127.0
1962,2011,강원도,비산업 연소,170918.0
1963,2011,강원도,제조업 연소,44661738.0
1964,2011,강원도,생산공정,78627.0
1965,2011,강원도,도로이동오염원,651121.0
1966,2011,강원도,비도로이동오염원,452738.0
1967,2011,강원도,폐기물처리,4574.0
1968,2011,강원도,기타 면오염원,26754.0
1969,2011,충청북도,배출원대분류 합계,5026219.0
1970,2011,충청북도,에너지산업 연소,2479.0
1971,2011,충청북도,비산업 연소,161577.0
1972,2011,충청북도,제조업 연소,3565822.0
1973,2011,충청북도,생산공정,65892.0
1974,2011,충청북도,도로이동오염원,842567.0
1975,2011,충청북도,비도로이동오염원,362361.0
1976,2011,충청북도,폐기물처리,15677.0
1977,2011,충청북도,기타 면오염원,9844.0
1978,2011,충청남도,배출원대분류 합계,5312371.0
1979,2011,충청남도,에너지산업 연소,1914551.0
1980,2011,충청남도,비산업 연소,140159.0
1981,2011,충청남도,제조업 연소,139380.0
1982,2011,충청남도,생산공정,1000349.0
1983,2011,충청남도,도로이동오염원,1067621.0
1984,2011,충청남도,비도로이동오염원,1015171.0
1985,2011,충청남도,폐기물처리,15007.0
1986,2011,충청남도,기타 면오염원,20132.0
1987,2011,전라북도,배출원대분류 합계,3510472.0
1988,2011,전라북도,에너지산업 연소,60678.0
1989,2011,전라북도,비산업 연소,128879.0
1990,2011,전라북도,제조업 연소,1893849.0
1991,2011,전라북도,생산공정,71208.0
1992,2011,전라북도,도로이동오염원,752082.0
1993,2011,전라북도,비도로이동오염원,576211.0
1994,2011,전라북도,폐기물처리,17657.0
1995,2011,전라북도,기타 면오염원,9908.0
1996,2011,전라남도,배출원대분류 합계,29662943.0
1997,2011,전라남도,에너지산업 연소,302189.0
1998,2011,전라남도,비산업 연소,152359.0
1999,2011,전라남도,제조업 연소,23382913.0
2000,2011,전라남도,생산공정,2967851.0
2001,2011,전라남도,도로이동오염원,806128.0
2002,2011,전라남도,비도로이동오염원,1981018.0
2003,2011,전라남도,폐기물처리,53869.0
2004,2011,전라남도,기타 면오염원,16616.0
2005,2011,경상북도,배출원대분류 합계,18309396.0
2006,2011,경상북도,에너지산업 연소,36127.0
2007,2011,경상북도,비산업 연소,305090.0
2008,2011,경상북도,제조업 연소,13583529.0
2009,2011,경상북도,생산공정,1857997.0
2010,2011,경상북도,도로이동오염원,1427761.0
2011,2011,경상북도,비도로이동오염원,987700.0
2012,2011,경상북도,폐기물처리,10020.0
2013,2011,경상북도,기타 면오염원,101174.0
2014,2011,경상남도,배출원대분류 합계,4299430.0
2015,2011,경상남도,에너지산업 연소,1177411.0
2016,2011,경상남도,비산업 연소,126886.0
2017,2011,경상남도,제조업 연소,257329.0
2018,2011,경상남도,생산공정,78784.0
2019,2011,경상남도,도로이동오염원,1368509.0
2020,2011,경상남도,비도로이동오염원,1249770.0
2021,2011,경상남도,폐기물처리,12211.0
2022,2011,경상남도,기타 면오염원,28530.0
2023,2011,제주특별자치도,배출원대분류 합계,598643.0
2024,2011,제주특별자치도,에너지산업 연소,33368.0
2025,2011,제주특별자치도,비산업 연소,50928.0
2026,2011,제주특별자치도,제조업 연소,1197.0
2027,2011,제주특별자치도,생산공정,176.0
2028,2011,제주특별자치도,도로이동오염원,141992.0
2029,2011,제주특별자치도,비도로이동오염원,364226.0
2030,2011,제주특별자치도,폐기물처리,1931.0
2031,2011,제주특별자치도,기타 면오염원,4825.0
2032,2011,수도권,배출원대분류 합계,9829159.0
2033,2011,수도권,에너지산업 연소,661432.0
2034,2011,수도권,비산업 연소,527757.0
2035,2011,수도권,제조업 연소,912553.0
2036,2011,수도권,생산공정,257622.0
2037,2011,수도권,도로이동오염원,4122547.0
2038,2011,수도권,비도로이동오염원,3167096.0
2039,2011,수도권,폐기물처리,73804.0
2040,2011,수도권,기타 면오염원,106348.0
2041,2011,수도권 대기관리권역,배출원대분류 합계,8939608.0
2042,2011,수도권 대기관리권역,에너지산업 연소,661432.0
2043,2011,수도권 대기관리권역,비산업 연소,501459.0
2044,2011,수도권 대기관리권역,제조업 연소,806610.0
2045,2011,수도권 대기관리권역,생산공정,192907.0
2046,2011,수도권 대기관리권역,도로이동오염원,3600211.0
2047,2011,수도권 대기관리권역,비도로이동오염원,3009386.0
2048,2011,수도권 대기관리권역,폐기물처리,71524.0
2049,2011,수도권 대기관리권역,기타 면오염원,96079.0
2050,2012,전국,배출원대분류 합계,119980478.0
2051,2012,전국,에너지산업 연소,4582044.0
2052,2012,전국,비산업 연소,2062467.0
2053,2012,전국,제조업 연소,77832778.0
2054,2012,전국,생산공정,7599601.0
2055,2012,전국,도로이동오염원,12969475.0
2056,2012,전국,비도로이동오염원,14332427.0
2057,2012,전국,폐기물처리,330033.0
2058,2012,전국,기타 면오염원,271659.0
2059,2012,서울특별시,배출원대분류 합계,1727467.0
2060,2012,서울특별시,에너지산업 연소,12580.0
2061,2012,서울특별시,비산업 연소,234062.0
2062,2012,서울특별시,제조업 연소,1304.0
2063,2012,서울특별시,도로이동오염원,793470.0
2064,2012,서울특별시,비도로이동오염원,634026.0
2065,2012,서울특별시,폐기물처리,16780.0
2066,2012,서울특별시,기타 면오염원,35247.0
2067,2012,부산광역시,배출원대분류 합계,3130999.0
2068,2012,부산광역시,에너지산업 연소,67295.0
2069,2012,부산광역시,비산업 연소,162681.0
2070,2012,부산광역시,제조업 연소,109679.0
2071,2012,부산광역시,생산공정,30843.0
2072,2012,부산광역시,도로이동오염원,524223.0
2073,2012,부산광역시,비도로이동오염원,2216504.0
2074,2012,부산광역시,폐기물처리,5569.0
2075,2012,부산광역시,기타 면오염원,14205.0
2076,2012,대구광역시,배출원대분류 합계,1360634.0
2077,2012,대구광역시,에너지산업 연소,33797.0
2078,2012,대구광역시,비산업 연소,83507.0
2079,2012,대구광역시,제조업 연소,479336.0
2080,2012,대구광역시,생산공정,1369.0
2081,2012,대구광역시,도로이동오염원,538945.0
2082,2012,대구광역시,비도로이동오염원,205891.0
2083,2012,대구광역시,폐기물처리,7062.0
2084,2012,대구광역시,기타 면오염원,10729.0
2085,2012,인천광역시,배출원대분류 합계,2040649.0
2086,2012,인천광역시,에너지산업 연소,489622.0
2087,2012,인천광역시,비산업 연소,54720.0
2088,2012,인천광역시,제조업 연소,272382.0
2089,2012,인천광역시,생산공정,227010.0
2090,2012,인천광역시,도로이동오염원,439230.0
2091,2012,인천광역시,비도로이동오염원,537533.0
2092,2012,인천광역시,폐기물처리,10201.0
2093,2012,인천광역시,기타 면오염원,9951.0
2094,2012,광주광역시,배출원대분류 합계,494176.0
2095,2012,광주광역시,에너지산업 연소,2070.0
2096,2012,광주광역시,비산업 연소,60142.0
2097,2012,광주광역시,제조업 연소,1136.0
2098,2012,광주광역시,생산공정,612.0
2099,2012,광주광역시,도로이동오염원,239203.0
2100,2012,광주광역시,비도로이동오염원,180729.0
2101,2012,광주광역시,폐기물처리,3487.0
2102,2012,광주광역시,기타 면오염원,6797.0
2103,2012,대전광역시,배출원대분류 합계,497477.0
2104,2012,대전광역시,에너지산업 연소,5384.0
2105,2012,대전광역시,비산업 연소,71191.0
2106,2012,대전광역시,제조업 연소,1141.0
2107,2012,대전광역시,생산공정,804.0
2108,2012,대전광역시,도로이동오염원,289389.0
2109,2012,대전광역시,비도로이동오염원,115941.0
2110,2012,대전광역시,폐기물처리,5110.0
2111,2012,대전광역시,기타 면오염원,8517.0
2112,2012,울산광역시,배출원대분류 합계,3508598.0
2113,2012,울산광역시,에너지산업 연소,181849.0
2114,2012,울산광역시,비산업 연소,37036.0
2115,2012,울산광역시,제조업 연소,1112788.0
2116,2012,울산광역시,생산공정,781546.0
2117,2012,울산광역시,도로이동오염원,302617.0
2118,2012,울산광역시,비도로이동오염원,1066428.0
2119,2012,울산광역시,폐기물처리,19665.0
2120,2012,울산광역시,기타 면오염원,6670.0
2121,2012,세종특별자치시,배출원대분류 합계,343497.0
2122,2012,세종특별자치시,비산업 연소,1979.0
2123,2012,세종특별자치시,제조업 연소,2120.0
2124,2012,세종특별자치시,생산공정,1264.0
2125,2012,세종특별자치시,도로이동오염원,61836.0
2126,2012,세종특별자치시,비도로이동오염원,272636.0
2127,2012,세종특별자치시,폐기물처리,2270.0
2128,2012,세종특별자치시,기타 면오염원,1392.0
2129,2012,경기도,배출원대분류 합계,6044292.0
2130,2012,경기도,에너지산업 연소,173151.0
2131,2012,경기도,비산업 연소,219244.0
2132,2012,경기도,제조업 연소,623939.0
2133,2012,경기도,생산공정,66271.0
2134,2012,경기도,도로이동오염원,2808568.0
2135,2012,경기도,비도로이동오염원,1953520.0
2136,2012,경기도,폐기물처리,137418.0
2137,2012,경기도,기타 면오염원,62181.0
2138,2012,강원도,배출원대분류 합계,3870709.0
2139,2012,강원도,에너지산업 연소,84086.0
2140,2012,강원도,비산업 연소,167785.0
2141,2012,강원도,제조업 연소,2384787.0
2142,2012,강원도,생산공정,99067.0
2143,2012,강원도,도로이동오염원,639980.0
2144,2012,강원도,비도로이동오염원,473648.0
2145,2012,강원도,폐기물처리,4935.0
2146,2012,강원도,기타 면오염원,16420.0
2147,2012,충청북도,배출원대분류 합계,3603222.0
2148,2012,충청북도,에너지산업 연소,6713.0
2149,2012,충청북도,비산업 연소,154412.0
2150,2012,충청북도,제조업 연소,2066347.0
2151,2012,충청북도,생산공정,75344.0
2152,2012,충청북도,도로이동오염원,868519.0
2153,2012,충청북도,비도로이동오염원,403561.0
2154,2012,충청북도,폐기물처리,19532.0
2155,2012,충청북도,기타 면오염원,8794.0
2156,2012,충청남도,배출원대분류 합계,30818484.0
2157,2012,충청남도,에너지산업 연소,1950032.0
2158,2012,충청남도,비산업 연소,129606.0
2159,2012,충청남도,제조업 연소,25512089.0
2160,2012,충청남도,생산공정,1165095.0
2161,2012,충청남도,도로이동오염원,1002558.0
2162,2012,충청남도,비도로이동오염원,1028208.0
2163,2012,충청남도,폐기물처리,10893.0
2164,2012,충청남도,기타 면오염원,20004.0
2165,2012,전라북도,배출원대분류 합계,1720531.0
2166,2012,전라북도,에너지산업 연소,73752.0
2167,2012,전라북도,비산업 연소,109623.0
2168,2012,전라북도,제조업 연소,81328.0
2169,2012,전라북도,생산공정,46805.0
2170,2012,전라북도,도로이동오염원,749996.0
2171,2012,전라북도,비도로이동오염원,631187.0
2172,2012,전라북도,폐기물처리,18026.0
2173,2012,전라북도,기타 면오염원,9814.0
2174,2012,전라남도,배출원대분류 합계,18358930.0
2175,2012,전라남도,에너지산업 연소,275541.0
2176,2012,전라남도,비산업 연소,143240.0
2177,2012,전라남도,제조업 연소,11886248.0
2178,2012,전라남도,생산공정,3179780.0
2179,2012,전라남도,도로이동오염원,798090.0
2180,2012,전라남도,비도로이동오염원,2019456.0
2181,2012,전라남도,폐기물처리,40819.0
2182,2012,전라남도,기타 면오염원,15757.0
2183,2012,경상북도,배출원대분류 합계,32859491.0
2184,2012,경상북도,에너지산업 연소,35360.0
2185,2012,경상북도,비산업 연소,281516.0
2186,2012,경상북도,제조업 연소,28183030.0
2187,2012,경상북도,생산공정,1837438.0
2188,2012,경상북도,도로이동오염원,1443023.0
2189,2012,경상북도,비도로이동오염원,1050969.0
2190,2012,경상북도,폐기물처리,9808.0
2191,2012,경상북도,기타 면오염원,18347.0
2192,2012,경상남도,배출원대분류 합계,9131563.0
2193,2012,경상남도,에너지산업 연소,1152389.0
2194,2012,경상남도,비산업 연소,114219.0
2195,2012,경상남도,제조업 연소,5113970.0
2196,2012,경상남도,생산공정,86102.0
2197,2012,경상남도,도로이동오염원,1315527.0
2198,2012,경상남도,비도로이동오염원,1311199.0
2199,2012,경상남도,폐기물처리,15593.0
2200,2012,경상남도,기타 면오염원,22564.0
2201,2012,제주특별자치도,배출원대분류 합계,469759.0
2202,2012,제주특별자치도,에너지산업 연소,38423.0
2203,2012,제주특별자치도,비산업 연소,37504.0
2204,2012,제주특별자치도,제조업 연소,1154.0
2205,2012,제주특별자치도,생산공정,251.0
2206,2012,제주특별자치도,도로이동오염원,154301.0
2207,2012,제주특별자치도,비도로이동오염원,230991.0
2208,2012,제주특별자치도,폐기물처리,2865.0
2209,2012,제주특별자치도,기타 면오염원,4270.0
2210,2012,수도권,배출원대분류 합계,9812408.0
2211,2012,수도권,에너지산업 연소,675353.0
2212,2012,수도권,비산업 연소,508026.0
2213,2012,수도권,제조업 연소,897625.0
2214,2012,수도권,생산공정,293281.0
2215,2012,수도권,도로이동오염원,4041268.0
2216,2012,수도권,비도로이동오염원,3125079.0
2217,2012,수도권,폐기물처리,164399.0
2218,2012,수도권,기타 면오염원,107379.0
2219,2012,수도권 대기관리권역,배출원대분류 합계,8865664.0
2220,2012,수도권 대기관리권역,에너지산업 연소,675353.0
2221,2012,수도권 대기관리권역,비산업 연소,482566.0
2222,2012,수도권 대기관리권역,제조업 연소,779026.0
2223,2012,수도권 대기관리권역,생산공정,241874.0
2224,2012,수도권 대기관리권역,도로이동오염원,3531786.0
2225,2012,수도권 대기관리권역,비도로이동오염원,2897581.0
2226,2012,수도권 대기관리권역,폐기물처리,161477.0
2227,2012,수도권 대기관리권역,기타 면오염원,96000.0
2228,2013,전국,배출원대분류 합계,121563217.0
2229,2013,전국,에너지산업 연소,4523814.0
2230,2013,전국,비산업 연소,1954841.0
2231,2013,전국,제조업 연소,81014131.0
2232,2013,전국,생산공정,6248517.0
2233,2013,전국,도로이동오염원,12102781.0
2234,2013,전국,비도로이동오염원,15166694.0
2235,2013,전국,폐기물처리,242611.0
2236,2013,전국,기타 면오염원,309829.0
2237,2013,서울특별시,배출원대분류 합계,1735385.0
2238,2013,서울특별시,에너지산업 연소,12733.0
2239,2013,서울특별시,비산업 연소,287471.0
2240,2013,서울특별시,제조업 연소,1174.0
2241,2013,서울특별시,도로이동오염원,735914.0
2242,2013,서울특별시,비도로이동오염원,650466.0
2243,2013,서울특별시,폐기물처리,13175.0
2244,2013,서울특별시,기타 면오염원,34452.0
2245,2013,부산광역시,배출원대분류 합계,2994853.0
2246,2013,부산광역시,에너지산업 연소,80386.0
2247,2013,부산광역시,비산업 연소,86789.0
2248,2013,부산광역시,제조업 연소,90741.0
2249,2013,부산광역시,생산공정,12529.0
2250,2013,부산광역시,도로이동오염원,463135.0
2251,2013,부산광역시,비도로이동오염원,2239675.0
2252,2013,부산광역시,폐기물처리,7332.0
2253,2013,부산광역시,기타 면오염원,14265.0
2254,2013,대구광역시,배출원대분류 합계,1310367.0
2255,2013,대구광역시,에너지산업 연소,31180.0
2256,2013,대구광역시,비산업 연소,84110.0
2257,2013,대구광역시,제조업 연소,344095.0
2258,2013,대구광역시,생산공정,1391.0
2259,2013,대구광역시,도로이동오염원,487711.0
2260,2013,대구광역시,비도로이동오염원,347089.0
2261,2013,대구광역시,폐기물처리,5400.0
2262,2013,대구광역시,기타 면오염원,9391.0
2263,2013,인천광역시,배출원대분류 합계,2037217.0
2264,2013,인천광역시,에너지산업 연소,526859.0
2265,2013,인천광역시,비산업 연소,40854.0
2266,2013,인천광역시,제조업 연소,239241.0
2267,2013,인천광역시,생산공정,228604.0
2268,2013,인천광역시,도로이동오염원,377341.0
2269,2013,인천광역시,비도로이동오염원,604749.0
2270,2013,인천광역시,폐기물처리,9934.0
2271,2013,인천광역시,기타 면오염원,9634.0
2272,2013,광주광역시,배출원대분류 합계,463011.0
2273,2013,광주광역시,에너지산업 연소,4003.0
2274,2013,광주광역시,비산업 연소,59684.0
2275,2013,광주광역시,제조업 연소,1888.0
2276,2013,광주광역시,생산공정,679.0
2277,2013,광주광역시,도로이동오염원,217761.0
2278,2013,광주광역시,비도로이동오염원,168841.0
2279,2013,광주광역시,폐기물처리,3233.0
2280,2013,광주광역시,기타 면오염원,6923.0
2281,2013,대전광역시,배출원대분류 합계,494369.0
2282,2013,대전광역시,에너지산업 연소,3112.0
2283,2013,대전광역시,비산업 연소,66574.0
2284,2013,대전광역시,제조업 연소,1207.0
2285,2013,대전광역시,생산공정,821.0
2286,2013,대전광역시,도로이동오염원,269770.0
2287,2013,대전광역시,비도로이동오염원,138046.0
2288,2013,대전광역시,폐기물처리,7019.0
2289,2013,대전광역시,기타 면오염원,7820.0
2290,2013,울산광역시,배출원대분류 합계,3602200.0
2291,2013,울산광역시,에너지산업 연소,184966.0
2292,2013,울산광역시,비산업 연소,36261.0
2293,2013,울산광역시,제조업 연소,1325251.0
2294,2013,울산광역시,생산공정,700103.0
2295,2013,울산광역시,도로이동오염원,251864.0
2296,2013,울산광역시,비도로이동오염원,1037717.0
2297,2013,울산광역시,폐기물처리,23888.0
2298,2013,울산광역시,기타 면오염원,42150.0
2299,2013,세종특별자치시,배출원대분류 합계,343000.0
2300,2013,세종특별자치시,에너지산업 연소,3984.0
2301,2013,세종특별자치시,비산업 연소,5846.0
2302,2013,세종특별자치시,제조업 연소,1816.0
2303,2013,세종특별자치시,생산공정,2312.0
2304,2013,세종특별자치시,도로이동오염원,57998.0
2305,2013,세종특별자치시,비도로이동오염원,267198.0
2306,2013,세종특별자치시,폐기물처리,2352.0
2307,2013,세종특별자치시,기타 면오염원,1494.0
2308,2013,경기도,배출원대분류 합계,6433026.0
2309,2013,경기도,에너지산업 연소,209852.0
2310,2013,경기도,비산업 연소,217577.0
2311,2013,경기도,제조업 연소,499830.0
2312,2013,경기도,생산공정,52737.0
2313,2013,경기도,도로이동오염원,2983017.0
2314,2013,경기도,비도로이동오염원,2362716.0
2315,2013,경기도,폐기물처리,51859.0
2316,2013,경기도,기타 면오염원,55439.0
2317,2013,강원도,배출원대분류 합계,3490744.0
2318,2013,강원도,에너지산업 연소,93263.0
2319,2013,강원도,비산업 연소,162317.0
2320,2013,강원도,제조업 연소,1988681.0
2321,2013,강원도,생산공정,88883.0
2322,2013,강원도,도로이동오염원,618478.0
2323,2013,강원도,비도로이동오염원,521789.0
2324,2013,강원도,폐기물처리,3489.0
2325,2013,강원도,기타 면오염원,13844.0
2326,2013,충청북도,배출원대분류 합계,3164288.0
2327,2013,충청북도,에너지산업 연소,5736.0
2328,2013,충청북도,비산업 연소,159864.0
2329,2013,충청북도,제조업 연소,1697332.0
2330,2013,충청북도,생산공정,74054.0
2331,2013,충청북도,도로이동오염원,794940.0
2332,2013,충청북도,비도로이동오염원,409750.0
2333,2013,충청북도,폐기물처리,13921.0
2334,2013,충청북도,기타 면오염원,8692.0
2335,2013,충청남도,배출원대분류 합계,30976065.0
2336,2013,충청남도,에너지산업 연소,1893560.0
2337,2013,충청남도,비산업 연소,116954.0
2338,2013,충청남도,제조업 연소,25648025.0
2339,2013,충청남도,생산공정,1189478.0
2340,2013,충청남도,도로이동오염원,924070.0
2341,2013,충청남도,비도로이동오염원,1173167.0
2342,2013,충청남도,폐기물처리,12803.0
2343,2013,충청남도,기타 면오염원,18008.0
2344,2013,전라북도,배출원대분류 합계,1623650.0
2345,2013,전라북도,에너지산업 연소,75073.0
2346,2013,전라북도,비산업 연소,97665.0
2347,2013,전라북도,제조업 연소,81660.0
2348,2013,전라북도,생산공정,59428.0
2349,2013,전라북도,도로이동오염원,694773.0
2350,2013,전라북도,비도로이동오염원,586999.0
2351,2013,전라북도,폐기물처리,17119.0
2352,2013,전라북도,기타 면오염원,10933.0
2353,2013,전라남도,배출원대분류 합계,20508212.0
2354,2013,전라남도,에너지산업 연소,285443.0
2355,2013,전라남도,비산업 연소,119616.0
2356,2013,전라남도,제조업 연소,15079906.0
2357,2013,전라남도,생산공정,2251377.0
2358,2013,전라남도,도로이동오염원,678195.0
2359,2013,전라남도,비도로이동오염원,2032080.0
2360,2013,전라남도,폐기물처리,42705.0
2361,2013,전라남도,기타 면오염원,18890.0
2362,2013,경상북도,배출원대분류 합계,33090771.0
2363,2013,경상북도,에너지산업 연소,31906.0
2364,2013,경상북도,비산업 연소,273243.0
2365,2013,경상북도,제조업 연소,28832883.0
2366,2013,경상북도,생산공정,1522759.0
2367,2013,경상북도,도로이동오염원,1276159.0
2368,2013,경상북도,비도로이동오염원,1113544.0
2369,2013,경상북도,폐기물처리,10756.0
